,Unnamed: 0,Unnamed: 0.1,year,song,artist,peak_pos,weeks_on_chart,instance,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
2268,2268,2269,2012,Get It Started,Pitbull Featuring Shakira,99,2,1,0.693,0.8490000000000001,1.0,-3.259,0.0,0.18899999999999997,0.0668,0.0,0.69,0.599,128.971,audio_features,5YrMJScQHZR6624DNnyp5p,spotify:track:5YrMJScQHZR6624DNnyp5p,https://api.spotify.com/v1/tracks/5YrMJScQHZR6624DNnyp5p,https://api.spotify.com/v1/audio-analysis/5YrMJScQHZR6624DNnyp5p,245920.0,4.0,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']"
2269,2269,2270,2017,Get It Together,Drake Featuring Jorja Smith & Black Coffee,45,2,1,0.78,0.7290000000000001,5.0,-9.138,0.0,0.0493,0.0896,0.42200000000000004,0.10400000000000001,0.8440000000000001,123.009,audio_features,7y6c07pgjZvtHI9kuMVqk1,spotify:track:7y6c07pgjZvtHI9kuMVqk1,https://api.spotify.com/v1/tracks/7y6c07pgjZvtHI9kuMVqk1,https://api.spotify.com/v1/audio-analysis/7y6c07pgjZvtHI9kuMVqk1,250337.0,4.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
2270,2270,2271,2008,Get Like Me,David Banner Featuring Chris Brown,97,21,1,0.935,0.747,1.0,-4.231,1.0,0.391,0.00417,0.0,0.207,0.736,117.613,audio_features,2IBF9lQ9lgVai8LkskI5L7,spotify:track:2IBF9lQ9lgVai8LkskI5L7,https://api.spotify.com/v1/tracks/2IBF9lQ9lgVai8LkskI5L7,https://api.spotify.com/v1/audio-analysis/2IBF9lQ9lgVai8LkskI5L7,224547.0,5.0,"['conscious hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2271,2271,2272,2015,Get Low,Dillon Francis & DJ Snake,100,9,2,0.45799999999999996,0.9329999999999999,1.0,-3.653,0.0,0.17300000000000001,0.00233,0.0233,0.491,0.289,128.004,audio_features,0NVE55chpvHCfkteBzVFHk,spotify:track:0NVE55chpvHCfkteBzVFHk,https://api.spotify.com/v1/tracks/0NVE55chpvHCfkteBzVFHk,https://api.spotify.com/v1/audio-analysis/0NVE55chpvHCfkteBzVFHk,213507.0,4.0,"['big room', 'brostep', 'dance pop', 'edm', 'electro house', 'electronic trap', 'electropop', 'moombahton', 'pop', 'tropical house']"
2272,2272,2273,2004,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,98,45,1,0.7709999999999999,0.621,1.0,-7.452999999999999,1.0,0.0376,0.0295,0.0,0.124,0.154,101.01299999999999,audio_features,0jrz4ZQKCsC6h2vzqgHiEp,spotify:track:0jrz4ZQKCsC6h2vzqgHiEp,https://api.spotify.com/v1/tracks/0jrz4ZQKCsC6h2vzqgHiEp,https://api.spotify.com/v1/audio-analysis/0jrz4ZQKCsC6h2vzqgHiEp,334067.0,4.0,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2273,2273,2274,2012,Get Low,"Waka Flocka Flame Featuring Nicki Minaj, Tyga & Flo Rida",72,1,1,0.802,0.8370000000000001,8.0,-6.269,1.0,0.13,0.12,0.0,0.28800000000000003,0.83,124.95100000000001,audio_features,119pE59HeIqBiaXHbw7B1M,spotify:track:119pE59HeIqBiaXHbw7B1M,https://api.spotify.com/v1/tracks/119pE59HeIqBiaXHbw7B1M,https://api.spotify.com/v1/audio-analysis/119pE59HeIqBiaXHbw7B1M,256120.0,4.0,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2274,2274,2275,2017,Get Low,Zedd & Liam Payne,91,1,1,0.718,0.9259999999999999,1.0,-3.511,1.0,0.0494,0.027000000000000003,1.76e-05,0.0513,0.54,108.01799999999999,audio_features,2syQ0f4SAQdzvlAewPl1DJ,spotify:track:2syQ0f4SAQdzvlAewPl1DJ,https://api.spotify.com/v1/tracks/2syQ0f4SAQdzvlAewPl1DJ,https://api.spotify.com/v1/audio-analysis/2syQ0f4SAQdzvlAewPl1DJ,204583.0,4.0,"['complextro', 'dance pop', 'edm', 'electro house', 'german techno', 'pop', 'post-teen pop', 'tropical house']"
2275,2275,2276,2013,Get Lucky,Daft Punk Featuring Pharrell Williams,19,29,1,0.794,0.8109999999999999,6.0,-8.966000000000001,0.0,0.038,0.0426,1.07e-06,0.10099999999999999,0.862,116.04700000000001,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413.0,4.0,"['electro', 'filter house']"
2276,2276,2277,2013,Get Me Bodied,Beyonce,98,19,3,0.8220000000000001,0.935,11.0,-7.7410000000000005,0.0,0.344,0.011000000000000001,0.0,0.379,0.396,97.02,audio_features,7Bd6JQ2Evmeuw4cPYUtcEz,spotify:track:7Bd6JQ2Evmeuw4cPYUtcEz,https://api.spotify.com/v1/tracks/7Bd6JQ2Evmeuw4cPYUtcEz,https://api.spotify.com/v1/audio-analysis/7Bd6JQ2Evmeuw4cPYUtcEz,263009.0,4.0,"['dance pop', 'pop', 'r&b']"
2277,2277,2278,2014,Get Me Some Of That,Thomas Rhett,94,20,1,0.5489999999999999,0.866,6.0,-5.306,1.0,0.0476,0.0733,0.0,0.25,0.767,87.964,audio_features,4O1CExxinEpKZi3861NlTK,spotify:track:4O1CExxinEpKZi3861NlTK,https://api.spotify.com/v1/tracks/4O1CExxinEpKZi3861NlTK,https://api.spotify.com/v1/audio-analysis/4O1CExxinEpKZi3861NlTK,187400.0,4.0,"['contemporary country', 'country', 'country road', 'modern country rock']"
2278,2278,2279,2008,Get My Drink On,Toby Keith,99,5,1,0.579,0.955,2.0,-4.252,1.0,0.0536,0.0161,0.000304,0.131,0.816,99.869,audio_features,4B8fxoBXegCQZiaf7gSM2i,spotify:track:4B8fxoBXegCQZiaf7gSM2i,https://api.spotify.com/v1/tracks/4B8fxoBXegCQZiaf7gSM2i,https://api.spotify.com/v1/audio-analysis/4B8fxoBXegCQZiaf7gSM2i,187053.0,4.0,"['contemporary country', 'country', 'country road', 'oklahoma country']"
2279,2279,2280,2004,Get No Better,Cassidy Featuring Mashonda,98,12,1,0.7170000000000001,0.597,2.0,-7.83,1.0,0.18899999999999997,0.292,0.0,0.128,0.5660000000000001,95.01799999999999,audio_features,30KGtFjHhlT3JMX5s4IklU,spotify:track:30KGtFjHhlT3JMX5s4IklU,https://api.spotify.com/v1/tracks/30KGtFjHhlT3JMX5s4IklU,https://api.spotify.com/v1/audio-analysis/30KGtFjHhlT3JMX5s4IklU,234853.0,4.0,"['battle rap', 'hip hop', 'hip pop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2280,2280,2281,2009,Get On Your Boots,U2,96,3,2,0.5589999999999999,0.75,7.0,-6.1739999999999995,0.0,0.0344,5.73e-05,0.00898,0.193,0.635,149.025,audio_features,2pcXHC2NXIByMRsgBKp66o,spotify:track:2pcXHC2NXIByMRsgBKp66o,https://api.spotify.com/v1/tracks/2pcXHC2NXIByMRsgBKp66o,https://api.spotify.com/v1/audio-analysis/2pcXHC2NXIByMRsgBKp66o,205147.0,4.0,"['irish rock', 'permanent wave', 'rock']"
2281,2281,2282,2015,Get On Your Knees,Nicki Minaj Featuring Ariana Grande,88,1,1,0.653,0.445,0.0,-7.183,0.0,0.0413,0.31,0.0,0.11599999999999999,0.17600000000000002,144.02,audio_features,049V1aSofNvW906vGZgFsD,spotify:track:049V1aSofNvW906vGZgFsD,https://api.spotify.com/v1/tracks/049V1aSofNvW906vGZgFsD,https://api.spotify.com/v1/audio-analysis/049V1aSofNvW906vGZgFsD,216493.0,4.0,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap']"
2282,2282,2283,2001,Get Over Yourself,Edens Crush,8,14,1,,,,,,,,,,,,,,,,,,,
2283,2283,2284,2005,Get Right,Jennifer Lopez,53,17,1,0.741,0.759,0.0,-5.096,0.0,0.12,0.0218,0.0,0.628,0.36200000000000004,97.084,audio_features,0rLzyBecRbTpnBWvMtPVFR,spotify:track:0rLzyBecRbTpnBWvMtPVFR,https://api.spotify.com/v1/tracks/0rLzyBecRbTpnBWvMtPVFR,https://api.spotify.com/v1/audio-analysis/0rLzyBecRbTpnBWvMtPVFR,225533.0,4.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
2284,2284,2285,2017,Get Right Witcha,Migos,72,1,1,0.95,0.743,10.0,-5.861000000000001,0.0,0.23800000000000002,0.0646,1.1900000000000001e-05,0.10300000000000001,0.62,136.98,audio_features,76Y0gxtTxN0FyDCYh5qYQj,spotify:track:76Y0gxtTxN0FyDCYh5qYQj,https://api.spotify.com/v1/tracks/76Y0gxtTxN0FyDCYh5qYQj,https://api.spotify.com/v1/audio-analysis/76Y0gxtTxN0FyDCYh5qYQj,257546.0,4.0,"['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2285,2285,2286,2008,Get Silly,V.I.C.,92,17,1,0.846,0.8140000000000001,1.0,-4.945,1.0,0.353,0.0769,0.0,0.0588,0.6709999999999999,75.01,audio_features,6ewmZ7vUOjitwsg4yJ6xhX,spotify:track:6ewmZ7vUOjitwsg4yJ6xhX,https://api.spotify.com/v1/tracks/6ewmZ7vUOjitwsg4yJ6xhX,https://api.spotify.com/v1/audio-analysis/6ewmZ7vUOjitwsg4yJ6xhX,227120.0,4.0,"['atl hip hop', 'pop rap', 'southern hip hop']"
2286,2286,2287,2002,Get The Party Started,P!nk,69,24,1,0.802,0.904,11.0,-3.267,0.0,0.0459,0.00108,0.0,0.17300000000000001,0.961,128.931,audio_features,02jcEwywffn3Tsb48fXmlW,spotify:track:02jcEwywffn3Tsb48fXmlW,https://api.spotify.com/v1/tracks/02jcEwywffn3Tsb48fXmlW,https://api.spotify.com/v1/audio-analysis/02jcEwywffn3Tsb48fXmlW,192533.0,4.0,"['dance pop', 'pop', 'post-teen pop']"
2287,2287,2288,2016,Get Ugly,Jason Derulo,100,12,1,0.75,0.6829999999999999,9.0,-4.829,0.0,0.12,0.0462,1.32e-06,0.297,0.539,111.066,audio_features,1dl3vuXJS9anUXE7XnNP75,spotify:track:1dl3vuXJS9anUXE7XnNP75,https://api.spotify.com/v1/tracks/1dl3vuXJS9anUXE7XnNP75,https://api.spotify.com/v1/audio-analysis/1dl3vuXJS9anUXE7XnNP75,200492.0,4.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
2288,2288,2289,2008,Get Up,50 Cent,44,9,1,0.703,0.8909999999999999,7.0,-2.614,1.0,0.18,0.042,0.0,0.301,0.444,92.48299999999999,audio_features,4lyphUu7lt4KKuf8jZKjjh,spotify:track:4lyphUu7lt4KKuf8jZKjjh,https://api.spotify.com/v1/tracks/4lyphUu7lt4KKuf8jZKjjh,https://api.spotify.com/v1/audio-analysis/4lyphUu7lt4KKuf8jZKjjh,195680.0,4.0,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
2289,2289,2290,2000,Get Up,Amel Larrieux,100,3,1,0.631,0.494,11.0,-8.335,0.0,0.10099999999999999,0.31,1.77e-05,0.064,0.542,88.559,audio_features,5YzK2kmIM7cdpRbv0iGaEs,spotify:track:5YzK2kmIM7cdpRbv0iGaEs,https://api.spotify.com/v1/tracks/5YzK2kmIM7cdpRbv0iGaEs,https://api.spotify.com/v1/audio-analysis/5YzK2kmIM7cdpRbv0iGaEs,244867.0,4.0,"['neo r&b', 'neo soul', 'r&b']"
2290,2290,2291,2006,Get Up,Ciara Featuring Chamillionaire,93,20,1,0.941,0.631,1.0,-5.997999999999999,0.0,0.114,0.0366,1.8000000000000001e-06,0.0311,0.63,128.597,audio_features,4PrquuUN34hswtM71OMvxS,spotify:track:4PrquuUN34hswtM71OMvxS,https://api.spotify.com/v1/tracks/4PrquuUN34hswtM71OMvxS,https://api.spotify.com/v1/audio-analysis/4PrquuUN34hswtM71OMvxS,263373.0,4.0,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
